CUSTOMER_ID,GEOGRAPHY,ACTIVE_FLAG,CREATED_DATE
CUST02136,North America,Y,2022-01-19
CUST02137,EU,Y,2021-07-14
CUST02138,South America,Y,2024-09-08
CUST02139,EU,Y,2024-04-12
CUST02140,APAC,Y,2019-07-22
CUST02141,Oceania,Y,2018-02-07
CUST02142,North America,Y,2018-09-02
CUST02143,EU,Y,2018-01-21
CUST02144,Oceania,Y,2021-02-07
CUST02145,APAC,Y,2022-06-18
CUST02146,MEA,Y,2019-01-29
CUST02147,South America,Y,2021-12-04
CUST02148,Oceania,Y,2020-09-13
CUST02149,Oceania,Y,2022-07-30
CUST02150,MEA,Y,2023-08-18
CUST02151,Oceania,Y,2024-07-03
CUST02152,APAC,N,2023-03-26
CUST02153,APAC,Y,2018-10-17
CUST02154,MEA,Y,2022-11-22
CUST02155,South America,Y,2020-06-30
CUST02156,North America,Y,2018-12-27
CUST02157,EU,Y,2022-06-11
CUST02158,North America,Y,2018-08-07
CUST02159,Oceania,Y,2024-09-19
CUST02160,EU,Y,2023-07-09
CUST02161,MEA,Y,2023-08-03
CUST02162,MEA,Y,2023-08-07
CUST02163,South America,Y,2020-04-11
CUST02164,EU,Y,2022-11-29
CUST02165,APAC,Y,2022-11-27
CUST02166,EU,Y,2021-05-28
CUST02167,Oceania,N,2019-08-18
CUST02168,APAC,N,2023-11-25
CUST02169,MEA,Y,2019-08-04
CUST02170,EU,Y,2022-10-14
CUST02171,North America,Y,2023-08-18
CUST02172,South America,Y,2024-02-15
CUST02173,North America,Y,2018-03-22
CUST02174,South America,Y,2023-11-26
CUST02175,Oceania,Y,2021-09-06
CUST02176,North America,Y,2022-05-22
CUST02177,EU,Y,2018-12-12
CUST02178,EU,Y,2023-03-02
CUST02179,North America,Y,2024-07-03
CUST02180,EU,Y,2019-07-09
CUST02181,Oceania,Y,2018-10-29
CUST02182,APAC,Y,2018-07-19
CUST02183,Oceania,Y,2020-11-28
CUST02184,South America,Y,2018-11-03
CUST02185,Oceania,Y,2022-07-15
CUST02186,South America,Y,2023-02-15
CUST02187,EU,Y,2024-02-05
CUST02188,APAC,Y,2023-01-21
CUST02189,EU,Y,2022-10-31
CUST02190,MEA,Y,2018-10-03
CUST02191,EU,Y,2021-03-21
CUST02192,South America,Y,2021-11-02
CUST02193,EU,Y,2019-09-30
CUST02194,EU,N,2022-11-11
CUST02195,APAC,Y,2020-07-18
CUST02196,EU,Y,2023-02-24
CUST02197,APAC,Y,2018-07-02
CUST02198,North America,N,2023-01-19
CUST02199,MEA,Y,2018-03-13
CUST02200,APAC,Y,2022-08-04
CUST02201,South America,Y,2021-07-19
CUST02202,North America,Y,2024-05-05
CUST02203,APAC,Y,2020-11-09
CUST02204,APAC,Y,2020-03-25
CUST02205,MEA,Y,2022-03-07
CUST02206,South America,Y,2024-01-04
CUST02207,Oceania,Y,2018-11-06
CUST02208,Oceania,Y,2023-08-24
CUST02209,APAC,Y,2018-05-12
CUST02210,EU,Y,2023-02-21
CUST02211,South America,Y,2024-10-22
CUST02212,North America,Y,2020-01-10
CUST02213,EU,Y,2020-03-05
CUST02214,EU,Y,2024-04-29
CUST02215,South America,Y,2018-09-15
CUST02216,APAC,Y,2021-06-11
CUST02217,APAC,Y,2024-09-22
CUST02218,APAC,Y,2023-01-26
CUST02219,APAC,Y,2020-09-01
CUST02220,Oceania,N,2020-11-13
CUST02221,APAC,Y,2018-09-28
CUST02222,Oceania,Y,2021-01-23
CUST02223,Oceania,Y,2018-05-22
CUST02224,APAC,Y,2020-06-20
CUST02225,MEA,Y,2018-10-01
CUST02226,North America,Y,2024-05-12
CUST02227,EU,Y,2019-04-10
CUST02228,Oceania,Y,2021-05-16
CUST02229,South America,Y,2021-08-12
CUST02230,South America,Y,2018-10-15
CUST02231,North America,Y,2020-05-25
CUST02232,South America,Y,2023-06-16
CUST02233,MEA,Y,2024-02-06
CUST02234,South America,Y,2021-01-25
CUST02235,EU,Y,2021-04-29
CUST02236,EU,Y,2019-03-23
CUST02237,Oceania,Y,2019-12-23
CUST02238,APAC,Y,2023-12-04
CUST02239,MEA,Y,2021-09-13
CUST02240,Oceania,Y,2019-02-11
CUST02241,MEA,Y,2022-09-22
CUST02242,APAC,Y,2019-11-25
CUST02243,South America,Y,2019-05-10
CUST02244,South America,Y,2020-08-05
CUST02245,APAC,Y,2018-01-23
CUST02246,Oceania,Y,2021-02-02
CUST02247,APAC,Y,2022-08-26
CUST02248,North America,Y,2019-07-12
CUST02249,EU,Y,2022-06-05
CUST02250,Oceania,Y,2020-07-29
CUST02251,MEA,Y,2021-05-30
CUST02252,North America,Y,2022-07-15
CUST02253,Oceania,Y,2018-03-19
CUST02254,APAC,Y,2021-09-07
CUST02255,APAC,Y,2020-03-17
CUST02256,APAC,Y,2020-11-07
CUST02257,APAC,Y,2020-02-07
CUST02258,MEA,Y,2019-03-30
CUST02259,North America,Y,2024-05-13
CUST02260,South America,Y,2021-12-18
CUST02261,EU,N,2022-02-08
CUST02262,MEA,Y,2020-11-16
CUST02263,MEA,Y,2023-03-04
CUST02264,South America,Y,2018-12-29
CUST02265,South America,Y,2019-06-09
CUST02266,EU,Y,2021-05-02
CUST02267,EU,Y,2022-01-25
CUST02268,South America,Y,2023-10-05
CUST02269,APAC,Y,2021-06-07
CUST02270,MEA,N,2023-01-30
CUST02271,Oceania,Y,2019-12-23
CUST02272,EU,Y,2023-06-07
CUST02273,EU,N,2021-04-22
CUST02274,South America,Y,2021-12-19
CUST02275,North America,Y,2021-10-30
CUST02276,Oceania,Y,2023-09-20
CUST02277,Oceania,Y,2022-02-16
CUST02278,EU,N,2020-09-30
CUST02279,APAC,N,2024-04-26
CUST02280,North America,Y,2024-10-24
CUST02281,Oceania,Y,2020-07-14
CUST02282,EU,Y,2020-05-05
CUST02283,Oceania,Y,2018-03-25
CUST02284,North America,Y,2023-09-25
CUST02285,North America,Y,2024-10-23
CUST02286,MEA,N,2022-03-23
CUST02287,South America,N,2020-09-12
CUST02288,South America,Y,2023-02-12
CUST02289,EU,Y,2018-05-16
CUST02290,North America,Y,2021-04-21
CUST02291,MEA,Y,2022-09-29
CUST02292,MEA,Y,2021-04-10
CUST02293,Oceania,Y,2020-06-27
CUST02294,Oceania,Y,2019-08-13
CUST02295,MEA,Y,2023-05-06
CUST02296,Oceania,Y,2020-08-13
CUST02297,North America,N,2021-02-17
CUST02298,APAC,Y,2021-08-24
CUST02299,North America,Y,2022-04-03
CUST02300,MEA,Y,2024-05-31
CUST02301,MEA,Y,2022-12-12
CUST02302,North America,N,2023-10-02
CUST02303,Oceania,Y,2020-03-16
CUST02304,Oceania,Y,2021-12-26
CUST02305,South America,Y,2018-02-21
CUST02306,MEA,Y,2018-03-13
CUST02307,EU,Y,2018-01-28
CUST02308,South America,Y,2019-04-14
CUST02309,Oceania,Y,2020-02-03
CUST02310,North America,Y,2021-11-25
CUST02311,Oceania,Y,2024-02-27
CUST02312,North America,Y,2020-03-30
CUST02313,South America,Y,2022-01-29
CUST02314,MEA,Y,2022-08-03
CUST02315,Oceania,Y,2019-07-14
CUST02316,North America,Y,2019-01-14
CUST02317,MEA,Y,2023-04-03
CUST02318,EU,Y,2020-12-11
CUST02319,North America,Y,2018-03-20
CUST02320,South America,Y,2021-11-09
CUST02321,EU,Y,2020-04-13
CUST02322,EU,Y,2020-10-28
CUST02323,APAC,Y,2023-09-04
CUST02324,Oceania,Y,2019-03-26
CUST02325,North America,Y,2023-06-16
CUST02326,EU,Y,2022-01-24
CUST02327,APAC,Y,2024-02-24
CUST02328,South America,Y,2022-10-09
CUST02329,MEA,Y,2023-05-25
CUST02330,North America,N,2024-10-20
CUST02331,EU,Y,2022-03-31
CUST02332,Oceania,Y,2019-11-21
CUST02333,APAC,Y,2023-06-14
CUST02334,EU,Y,2021-11-02
CUST02335,Oceania,Y,2019-08-10
CUST02336,EU,Y,2023-11-22
CUST02337,North America,Y,2023-01-04
CUST02338,North America,Y,2023-06-09
CUST02339,North America,Y,2019-09-19
CUST02340,South America,Y,2023-07-25
CUST02341,South America,Y,2018-12-30
CUST02342,APAC,Y,2023-12-23
CUST02343,North America,Y,2019-01-09
CUST02344,Oceania,Y,2023-09-18
CUST02345,EU,Y,2023-06-11
CUST02346,MEA,Y,2023-09-26
CUST02347,Oceania,Y,2023-09-15
CUST02348,South America,Y,2023-11-13
CUST02349,South America,Y,2021-10-16
CUST02350,Oceania,Y,2022-03-29
CUST02351,South America,Y,2021-03-15
CUST02352,North America,Y,2023-04-25
CUST02353,APAC,Y,2019-01-03
CUST02354,EU,Y,2018-03-06
CUST02355,APAC,Y,2020-01-24
CUST02356,EU,Y,2022-03-24
CUST02357,EU,Y,2023-07-29
CUST02358,APAC,Y,2023-02-20
CUST02359,Oceania,Y,2022-04-28
CUST02360,EU,Y,2020-01-26
CUST02361,APAC,Y,2024-02-07
CUST02362,EU,Y,2022-03-05
CUST02363,MEA,Y,2019-08-20
CUST02364,Oceania,Y,2023-01-09
CUST02365,North America,Y,2021-10-27
CUST02366,EU,Y,2022-05-06
CUST02367,MEA,N,2018-04-22
CUST02368,North America,Y,2019-03-29
CUST02369,North America,Y,2023-12-27
CUST02370,EU,Y,2023-02-15
CUST02371,APAC,Y,2024-03-28
CUST02372,EU,Y,2021-06-16
CUST02373,MEA,Y,2018-09-10
CUST02374,North America,Y,2023-06-28
CUST02375,EU,Y,2021-12-30
CUST02376,APAC,Y,2023-04-27
CUST02377,EU,Y,2021-08-19
CUST02378,Oceania,Y,2023-10-21
CUST02379,APAC,Y,2023-02-01
CUST02380,MEA,Y,2024-03-19
CUST02381,North America,Y,2021-01-05
CUST02382,EU,Y,2018-03-03
CUST02383,APAC,N,2022-02-03
CUST02384,Oceania,Y,2021-03-26
CUST02385,APAC,Y,2020-03-16
CUST02386,South America,Y,2023-12-13
CUST02387,Oceania,Y,2023-02-19
CUST02388,MEA,Y,2024-01-18
CUST02389,North America,Y,2019-06-25
CUST02390,MEA,Y,2019-09-18
CUST02391,EU,N,2022-06-03
CUST02392,APAC,Y,2018-04-16
CUST02393,South America,Y,2021-02-28
CUST02394,Oceania,Y,2022-09-05
CUST02395,Oceania,Y,2023-03-24
CUST02396,APAC,N,2023-08-12
CUST02397,South America,Y,2024-03-30
CUST02398,APAC,Y,2019-01-04
CUST02399,EU,Y,2021-06-28
CUST02400,MEA,Y,2020-08-03
CUST02401,Oceania,Y,2024-02-06
CUST02402,EU,Y,2018-10-20
CUST02403,MEA,Y,2019-08-07
CUST02404,EU,Y,2024-02-01
CUST02405,South America,Y,2023-12-11
CUST02406,Oceania,Y,2024-03-24
CUST02407,APAC,N,2024-10-27
CUST02408,APAC,Y,2024-10-11
CUST02409,MEA,Y,2020-02-04
CUST02410,North America,Y,2023-10-14
CUST02411,South America,Y,2021-07-28
CUST02412,MEA,Y,2021-11-15
CUST02413,North America,N,2019-03-04
CUST02414,EU,Y,2023-07-08
CUST02415,South America,Y,2018-04-17
CUST02416,EU,Y,2019-10-21
CUST02417,Oceania,Y,2021-03-28
CUST02418,South America,N,2024-05-01
CUST02419,North America,Y,2021-05-10
CUST02420,Oceania,N,2018-06-04
CUST02421,APAC,Y,2020-06-14
CUST02422,North America,N,2022-03-02
CUST02423,MEA,Y,2022-06-09
CUST02424,APAC,Y,2020-09-19
CUST02425,APAC,Y,2024-04-11
CUST02426,MEA,Y,2021-08-16
CUST02427,South America,Y,2021-10-17
CUST02428,APAC,Y,2024-08-30
CUST02429,North America,Y,2024-09-27
CUST02430,Oceania,Y,2021-07-25
CUST02431,APAC,Y,2020-01-29
CUST02432,North America,Y,2020-01-17
CUST02433,EU,Y,2019-08-16
CUST02434,North America,Y,2022-03-29
CUST02435,Oceania,Y,2018-01-16
CUST02436,North America,Y,2020-09-19
CUST02437,MEA,Y,2020-12-04
CUST02438,Oceania,N,2021-09-06
CUST02439,South America,Y,2024-01-05
CUST02440,EU,Y,2024-07-30
CUST02441,MEA,Y,2019-12-04
CUST02442,South America,Y,2019-09-05
CUST02443,North America,Y,2018-04-15
CUST02444,Oceania,Y,2022-02-06
CUST02445,EU,Y,2019-01-31
CUST02446,MEA,Y,2023-07-04
CUST02447,South America,Y,2020-04-30
CUST02448,South America,Y,2023-06-12
CUST02449,EU,Y,2019-03-18
CUST02450,North America,Y,2022-07-27
CUST02451,EU,Y,2020-05-22
CUST02452,South America,N,2019-10-29
CUST02453,APAC,Y,2020-11-17
CUST02454,MEA,Y,2019-09-20
CUST02455,EU,Y,2021-11-29
CUST02456,South America,N,2018-12-14
CUST02457,North America,N,2021-06-17
CUST02458,South America,Y,2020-10-14
CUST02459,North America,Y,2019-07-24
CUST02460,EU,Y,2023-09-05
CUST02461,North America,Y,2023-05-07
CUST02462,Oceania,Y,2024-03-14
CUST02463,Oceania,N,2021-09-13
CUST02464,Oceania,Y,2019-11-01
CUST02465,APAC,Y,2019-12-19
CUST02466,EU,Y,2024-06-15
CUST02467,South America,Y,2018-09-24
CUST02468,South America,Y,2021-12-09
CUST02469,APAC,Y,2021-09-18
CUST02470,North America,N,2020-10-19
CUST02471,APAC,N,2023-07-31
CUST02472,North America,Y,2024-11-02
CUST02473,North America,Y,2019-07-19
CUST02474,MEA,Y,2021-06-24
CUST02475,South America,Y,2020-11-25
CUST02476,Oceania,Y,2021-11-25
CUST02477,North America,Y,2018-01-28
CUST02478,MEA,N,2018-08-08
CUST02479,South America,Y,2019-02-10
CUST02480,Oceania,Y,2022-06-26
CUST02481,North America,Y,2022-12-04
CUST02482,North America,Y,2024-05-07
CUST02483,APAC,Y,2022-10-26
CUST02484,APAC,Y,2022-08-02
CUST02485,South America,Y,2020-03-02
CUST02486,Oceania,Y,2020-08-20
CUST02487,North America,Y,2021-08-02
CUST02488,South America,Y,2020-04-13
CUST02489,South America,Y,2018-11-13
CUST02490,EU,Y,2021-08-13
CUST02491,APAC,Y,2024-07-13
CUST02492,Oceania,Y,2021-08-23
CUST02493,North America,Y,2018-12-17
CUST02494,South America,N,2019-05-26
CUST02495,North America,Y,2019-05-07
CUST02496,EU,Y,2023-04-16
CUST02497,Oceania,N,2022-06-06
CUST02498,South America,Y,2023-08-19
CUST02499,North America,Y,2022-03-01
CUST02500,APAC,Y,2022-05-03
CUST02501,EU,N,2024-10-23
CUST02502,Oceania,N,2022-04-25
CUST02503,EU,Y,2022-10-28
CUST02504,APAC,Y,2023-06-15
CUST02505,Oceania,Y,2021-06-22
CUST02506,EU,N,2023-09-12
CUST02507,MEA,N,2020-11-12
CUST02508,APAC,Y,2018-02-18
CUST02509,APAC,Y,2019-04-07
CUST02510,APAC,Y,2018-12-02
CUST02511,MEA,Y,2021-10-13
CUST02512,MEA,Y,2021-02-19
CUST02513,North America,Y,2018-12-25
CUST02514,South America,Y,2024-07-21
CUST02515,EU,Y,2018-07-12
CUST02516,North America,N,2021-12-10
CUST02517,EU,Y,2021-11-01
CUST02518,South America,Y,2020-01-26
CUST02519,MEA,Y,2022-08-12
CUST02520,South America,N,2020-04-07
CUST02521,MEA,Y,2020-06-08
CUST02522,South America,Y,2019-10-15
CUST02523,North America,Y,2024-09-21
CUST02524,Oceania,Y,2024-05-22
CUST02525,North America,Y,2023-04-06
CUST02526,EU,Y,2020-04-30
CUST02527,North America,N,2018-04-21
CUST02528,APAC,Y,2019-09-12
CUST02529,EU,Y,2020-03-03
CUST02530,South America,Y,2023-09-29
CUST02531,EU,Y,2021-03-03
CUST02532,Oceania,Y,2019-08-11
CUST02533,MEA,Y,2021-08-02
CUST02534,South America,Y,2023-05-12
CUST02535,EU,Y,2024-06-19
CUST02536,South America,Y,2018-10-24
CUST02537,South America,Y,2022-06-18
CUST02538,South America,Y,2019-07-23
CUST02539,MEA,N,2021-04-02
CUST02540,North America,Y,2020-04-11
CUST02541,South America,Y,2019-09-02
CUST02542,APAC,Y,2018-01-16
CUST02543,Oceania,Y,2021-10-01
CUST02544,MEA,Y,2018-03-13
CUST02545,EU,Y,2018-09-27
CUST02546,MEA,Y,2018-10-14
CUST02547,EU,Y,2018-03-07
CUST02548,MEA,Y,2020-05-29
CUST02549,EU,Y,2018-03-09
CUST02550,South America,Y,2021-05-01
CUST02551,North America,Y,2021-11-03
CUST02552,EU,Y,2020-08-31
CUST02553,EU,Y,2019-05-23
CUST02554,APAC,Y,2021-01-30
CUST02555,EU,Y,2020-06-04
CUST02556,APAC,Y,2024-10-05
CUST02557,Oceania,Y,2023-06-11
CUST02558,South America,Y,2020-02-14
CUST02559,APAC,Y,2020-07-14
CUST02560,North America,N,2018-04-30
CUST02561,South America,Y,2023-04-23
CUST02562,APAC,Y,2019-05-03
CUST02563,South America,Y,2023-10-27
CUST02564,South America,Y,2019-03-17
CUST02565,South America,Y,2019-04-07
CUST02566,Oceania,Y,2019-09-04
CUST02567,North America,Y,2021-08-10
CUST02568,MEA,Y,2022-07-18
CUST02569,MEA,Y,2020-07-05
CUST02570,APAC,Y,2018-01-06
CUST02571,South America,Y,2019-11-12
CUST02572,APAC,Y,2024-05-07
CUST02573,Oceania,Y,2022-07-02
CUST02574,Oceania,Y,2018-04-09
CUST02575,EU,Y,2019-06-10
CUST02576,Oceania,Y,2024-02-20
CUST02577,EU,Y,2021-03-26
CUST02578,North America,Y,2022-08-17
CUST02579,APAC,Y,2021-02-12
CUST02580,North America,Y,2019-01-31
CUST02581,Oceania,Y,2020-02-09
CUST02582,North America,Y,2023-01-01
CUST02583,North America,Y,2022-03-26
CUST02584,North America,Y,2019-11-14
CUST02585,Oceania,Y,2022-04-06
CUST02586,South America,Y,2018-01-15
CUST02587,North America,Y,2024-08-12
CUST02588,EU,Y,2021-05-21
CUST02589,Oceania,Y,2018-01-05
CUST02590,North America,Y,2024-03-28
CUST02591,South America,Y,2023-03-24
CUST02592,Oceania,N,2021-11-26
CUST02593,MEA,Y,2022-05-27
CUST02594,South America,Y,2018-06-18
CUST02595,EU,Y,2020-03-02
CUST02596,North America,N,2020-09-26
CUST02597,MEA,Y,2018-06-01
CUST02598,MEA,Y,2024-03-21
CUST02599,Oceania,Y,2019-05-19
CUST02600,MEA,Y,2022-04-23
CUST02601,EU,Y,2023-09-23
CUST02602,EU,Y,2019-05-19
CUST02603,APAC,Y,2020-04-22
CUST02604,EU,Y,2018-12-17
CUST02605,South America,N,2023-09-02
CUST02606,MEA,Y,2022-07-18
CUST02607,EU,N,2019-08-21
CUST02608,Oceania,Y,2020-12-02
CUST02609,APAC,Y,2018-02-09
CUST02610,MEA,Y,2024-06-08
CUST02611,APAC,Y,2018-06-24
CUST02612,MEA,Y,2020-09-25
CUST02613,Oceania,Y,2022-01-24
CUST02614,APAC,Y,2021-05-01
CUST02615,North America,Y,2024-04-10
CUST02616,South America,Y,2020-04-15
CUST02617,South America,Y,2024-05-16
CUST02618,MEA,Y,2020-11-25
CUST02619,North America,Y,2020-06-16
CUST02620,APAC,N,2022-04-13
CUST02621,North America,Y,2020-11-12
CUST02622,North America,Y,2020-07-20
CUST02623,APAC,Y,2023-11-09
CUST02624,Oceania,Y,2024-09-03
CUST02625,North America,N,2021-06-05
CUST02626,North America,Y,2021-05-10
CUST02627,Oceania,Y,2021-10-05
CUST02628,North America,Y,2020-11-27
CUST02629,North America,Y,2019-05-15
CUST02630,North America,N,2022-09-19
CUST02631,South America,Y,2023-10-17
CUST02632,EU,Y,2022-10-30
CUST02633,Oceania,Y,2023-12-11
CUST02634,North America,Y,2022-09-05
CUST02635,South America,Y,2018-12-02
CUST02636,Oceania,Y,2021-03-22
CUST02637,MEA,Y,2020-02-18
CUST02638,MEA,Y,2021-03-31
CUST02639,North America,Y,2023-04-18
CUST02640,South America,Y,2022-01-06
CUST02641,South America,Y,2024-10-06
CUST02642,Oceania,N,2022-04-11
CUST02643,Oceania,Y,2020-07-27
CUST02644,South America,Y,2020-03-14
CUST02645,Oceania,Y,2023-04-20
CUST02646,South America,Y,2019-09-26
CUST02647,EU,Y,2021-06-07
CUST02648,South America,Y,2020-12-18
CUST02649,MEA,Y,2023-11-14
CUST02650,Oceania,Y,2021-07-09
CUST02651,South America,Y,2018-12-20
CUST02652,South America,Y,2021-03-05
CUST02653,Oceania,N,2023-03-01
CUST02654,EU,Y,2022-12-24
CUST02655,EU,Y,2020-08-24
CUST02656,Oceania,Y,2024-10-13
CUST02657,APAC,Y,2021-03-15
CUST02658,Oceania,Y,2022-03-28
CUST02659,Oceania,Y,2023-11-05
CUST02660,EU,Y,2018-04-19
CUST02661,EU,Y,2021-09-30
CUST02662,Oceania,Y,2022-10-24
CUST02663,Oceania,Y,2020-09-20
CUST02664,Oceania,Y,2022-02-26
CUST02665,EU,Y,2021-09-18
CUST02666,Oceania,Y,2020-04-01
CUST02667,Oceania,Y,2020-07-25
CUST02668,North America,Y,2018-07-10
CUST02669,APAC,Y,2023-06-20
CUST02670,MEA,N,2020-07-21
CUST02671,APAC,Y,2018-05-22
CUST02672,North America,Y,2023-03-08
CUST02673,MEA,Y,2024-01-25
CUST02674,Oceania,Y,2019-07-20
CUST02675,North America,N,2021-07-06
CUST02676,Oceania,Y,2022-01-02
CUST02677,EU,N,2021-02-08
CUST02678,South America,Y,2020-01-14
CUST02679,North America,Y,2019-11-04
CUST02680,EU,Y,2019-06-15
CUST02681,North America,Y,2021-08-06
CUST02682,North America,Y,2019-07-16
CUST02683,EU,Y,2022-03-14
CUST02684,MEA,N,2024-02-01
CUST02685,APAC,Y,2018-10-29
CUST02686,Oceania,Y,2018-07-04
CUST02687,North America,Y,2019-05-25
CUST02688,Oceania,Y,2021-08-26
CUST02689,South America,Y,2021-10-01
CUST02690,EU,Y,2024-01-13
CUST02691,Oceania,N,2020-03-05
CUST02692,EU,Y,2024-10-15
CUST02693,Oceania,Y,2022-03-04
CUST02694,APAC,Y,2020-01-31
CUST02695,APAC,Y,2024-01-04
CUST02696,APAC,N,2019-03-11
CUST02697,APAC,Y,2022-03-23
CUST02698,APAC,Y,2023-08-01
CUST02699,APAC,Y,2022-09-03
CUST02700,EU,Y,2018-03-10
CUST02701,North America,Y,2022-06-18
CUST02702,Oceania,Y,2023-03-20
CUST02703,APAC,Y,2024-02-12
CUST02704,EU,Y,2024-03-01
CUST02705,EU,Y,2019-07-08
CUST02706,EU,Y,2023-08-23
CUST02707,North America,Y,2021-07-21
CUST02708,Oceania,Y,2023-09-30
CUST02709,North America,Y,2019-05-15
CUST02710,MEA,Y,2024-08-13
CUST02711,EU,Y,2024-08-01
CUST02712,MEA,Y,2022-03-10
CUST02713,South America,Y,2024-04-22
CUST02714,APAC,N,2022-02-20
CUST02715,APAC,Y,2018-10-06
CUST02716,North America,Y,2020-12-18
CUST02717,Oceania,Y,2019-03-22
CUST02718,MEA,Y,2023-12-01
CUST02719,Oceania,Y,2020-04-15
CUST02720,North America,Y,2020-01-25
CUST02721,APAC,N,2023-01-20
CUST02722,Oceania,Y,2022-05-12
CUST02723,Oceania,Y,2022-02-21
CUST02724,APAC,Y,2021-12-01
CUST02725,MEA,Y,2024-08-11
CUST02726,APAC,Y,2020-12-19
CUST02727,Oceania,Y,2024-07-04
CUST02728,MEA,Y,2022-05-10
CUST02729,MEA,Y,2023-03-24
CUST02730,APAC,Y,2024-02-10
CUST02731,Oceania,Y,2020-10-19
CUST02732,North America,Y,2024-06-16
CUST02733,Oceania,Y,2022-04-11
CUST02734,EU,Y,2018-06-26
CUST02735,South America,Y,2020-04-26
CUST02736,North America,Y,2021-06-02
CUST02737,MEA,Y,2022-05-20
CUST02738,North America,Y,2022-05-24
CUST02739,MEA,Y,2023-05-30
CUST02740,MEA,Y,2023-08-19
CUST02741,North America,Y,2018-08-24
CUST02742,MEA,Y,2019-12-11
CUST02743,MEA,Y,2020-03-04
CUST02744,EU,Y,2023-04-19
CUST02745,Oceania,Y,2022-07-28
CUST02746,Oceania,Y,2018-01-27
CUST02747,South America,Y,2021-05-11
CUST02748,South America,Y,2018-03-26
CUST02749,EU,Y,2023-01-30
CUST02750,South America,Y,2021-01-27
CUST02751,North America,Y,2021-04-28
CUST02752,APAC,Y,2018-01-12
CUST02753,APAC,Y,2020-10-09
CUST02754,APAC,Y,2022-10-15
CUST02755,EU,Y,2023-02-20
CUST02756,EU,Y,2021-08-10
CUST02757,MEA,Y,2021-10-15
CUST02758,APAC,N,2022-08-06
CUST02759,North America,Y,2018-06-29
CUST02760,South America,N,2020-03-07
CUST02761,North America,Y,2022-01-07
CUST02762,South America,Y,2023-07-18
CUST02763,APAC,Y,2024-10-24
CUST02764,APAC,Y,2020-06-05
CUST02765,APAC,Y,2024-10-04
CUST02766,EU,Y,2021-04-04
CUST02767,South America,Y,2022-08-03
CUST02768,EU,Y,2022-02-28
CUST02769,EU,Y,2024-08-29
CUST02770,Oceania,Y,2024-06-19
CUST02771,North America,Y,2020-02-10
CUST02772,North America,Y,2021-07-02
CUST02773,MEA,Y,2020-08-16
CUST02774,EU,Y,2020-07-05
CUST02775,South America,Y,2023-09-02
CUST02776,Oceania,Y,2022-11-17
CUST02777,Oceania,Y,2018-12-05
CUST02778,North America,Y,2022-02-25
CUST02779,EU,N,2024-08-10
CUST02780,MEA,Y,2021-10-27
CUST02781,EU,Y,2020-07-03
CUST02782,APAC,Y,2023-01-28
CUST02783,EU,Y,2019-04-20
CUST02784,APAC,Y,2021-12-17
CUST02785,APAC,Y,2021-10-11
CUST02786,MEA,Y,2022-01-23
CUST02787,South America,Y,2023-09-06
CUST02788,North America,Y,2020-03-11
CUST02789,EU,Y,2021-05-31
CUST02790,APAC,N,2020-05-13
CUST02791,EU,Y,2021-03-17
CUST02792,South America,Y,2020-01-09
CUST02793,North America,Y,2021-10-06
CUST02794,South America,Y,2024-09-28
CUST02795,North America,Y,2020-09-08
CUST02796,Oceania,Y,2024-10-12
CUST02797,North America,Y,2023-09-20
CUST02798,MEA,Y,2020-10-08
CUST02799,South America,Y,2023-10-28
CUST02800,APAC,Y,2019-12-18
CUST02801,Oceania,Y,2022-12-13
CUST02802,MEA,Y,2022-01-13
CUST02803,EU,Y,2021-03-11
CUST02804,South America,Y,2024-05-30
CUST02805,APAC,Y,2019-09-02
CUST02806,North America,Y,2023-12-24
CUST02807,APAC,Y,2022-12-18
CUST02808,EU,Y,2021-08-28
CUST02809,Oceania,Y,2019-07-09
CUST02810,Oceania,Y,2022-07-14
CUST02811,South America,Y,2022-10-22
CUST02812,Oceania,N,2018-02-15
CUST02813,South America,Y,2021-06-13
CUST02814,South America,Y,2020-12-07
CUST02815,South America,Y,2024-02-24
CUST02816,North America,Y,2023-11-02
CUST02817,MEA,Y,2019-06-27
CUST02818,South America,N,2021-12-22
CUST02819,South America,N,2023-10-20
CUST02820,MEA,Y,2023-06-16
CUST02821,APAC,N,2020-07-01
CUST02822,South America,Y,2020-12-04
CUST02823,North America,Y,2024-05-29
CUST02824,Oceania,Y,2020-03-22
CUST02825,Oceania,Y,2022-01-28
CUST02826,EU,N,2023-03-24
CUST02827,EU,Y,2022-04-23
CUST02828,Oceania,Y,2020-05-16
CUST02829,Oceania,Y,2024-08-24
CUST02830,North America,Y,2022-11-02
CUST02831,MEA,Y,2024-04-28
CUST02832,EU,N,2019-08-03
CUST02833,MEA,Y,2024-08-01
CUST02834,North America,Y,2021-12-13
CUST02835,Oceania,Y,2019-11-29
CUST02836,South America,Y,2023-05-31
CUST02837,MEA,Y,2024-10-26
CUST02838,Oceania,Y,2019-12-27
CUST02839,Oceania,Y,2018-10-13
CUST02840,APAC,Y,2023-03-07
CUST02841,MEA,Y,2019-07-24
CUST02842,South America,Y,2023-05-19
CUST02843,MEA,Y,2022-02-22
CUST02844,Oceania,Y,2019-05-13
CUST02845,South America,Y,2023-04-02
CUST02846,North America,N,2019-12-06
CUST02847,APAC,Y,2021-09-18
CUST02848,Oceania,Y,2019-07-16
